venue_id,name,brand,description,color,is_available
1,Tropic Berry,Sebero,Тропические фрукты и ягоды с холодком,#C2185B,FALSE
1,Vanilla Fruit,Sebero,Сливочная ваниль и фруктовый микс с холодком,#6A1B9A,FALSE
1,Tarragon,Sebero,"Базилик, огурец, кола, абрикос, клубника, банан и лёд",#2E7D32,FALSE
1,Arctic,Sebero,Чистый холодок,#8BC34A,FALSE
1,Apricot,Sebero,"Сладкий спелый абрикос, мягкий и сочный",#FFB300,FALSE
1,Banana,Sebero,Классический спелый банан,#FFE082,FALSE
1,Banana Cream,Sebero,Банановый крем-десерт,#FFE082,FALSE
1,Barberry,Sebero,Барбарисовая конфета,#C62828,FALSE
1,Berry Sorbet,Sebero,Ягодный сорбет,#C2185B,FALSE
1,Black & White,Sebero,Мороженое с шоколадной крошкой,#FFF8E1,FALSE
1,Blueberry,Sebero,Черничный йогурт / джем,#FFF3E0,FALSE
1,Corn,Sebero,Варёная сладкая кукуруза,#8BC34A,FALSE
1,Energetic,Sebero,Кисло-сладкий энергетик,#8BC34A,FALSE
1,Feijoa,Sebero,Яркое фейхоа,#4CAF50,FALSE
1,Gentle Berry,Sebero,Нежный ягодный микс,#C2185B,FALSE
1,Halloween,Sebero,Тыквенный десерт,#8BC34A,FALSE
1,Herbal Currant (Classic),Sebero,Ревень и чёрная смородина,#2E1A47,FALSE
1,Ho Ho Ho,Sebero,Чистый мягкий холодок,#8BC34A,FALSE
1,Honey Melon,Sebero,Медовая дыня,#DCE775,FALSE
1,Juicy Peach,Sebero,Сочный спелый персик,#FFCC80,FALSE
1,Kiwi Fresh,Sebero,Зелёное киви,#66BB6A,FALSE
1,Limoncello (Classic),Sebero,Лимончелло без алкоголя,#FFE066,FALSE
1,Mango,Sebero,Сладкий спелый манго,#FFC107,FALSE
1,Moloko (Sweet Milk),Sebero,Сладкое молочко,#8BC34A,FALSE
1,Orange,Sebero,Сочный апельсиновый фреш,#FFA500,FALSE
1,Papaya,Sebero,Плотная папайя,#FFB74D,FALSE
1,Passion Fruit,Sebero,Классическая маракуйя,#FF9800,FALSE
1,Pine Nut,Sebero,Кедровый орех,#8BC34A,FALSE
1,Pineapple,Sebero,Ананасовый сок,#FFD54F,FALSE
1,Red Flag,Sebero,Кизиловая конфета,#8BC34A,FALSE
1,Raspberries,Sebero,Спелая малина,#E53935,FALSE
1,RRB,Sebero,"Малина, красная смородина и черника",#E53935,FALSE
1,Stopka,Sebero,"Водка, чистый алкогольный вкус",#8BC34A,FALSE
1,Strawberry,Sebero,Садовая клубника,#FF4F79,FALSE
1,Strawberry Gum,Sebero,Клубничная жвачка с мятой,#4DD0E1,FALSE
1,Tiramisu,Sebero,Сливочный десерт тирамису,#6A1B9A,FALSE
1,Tropic Bloom,Sebero,Роза и тропические фрукты,#FFC107,FALSE
1,Vanilla (Classic),Sebero,Тёплая ваниль,#F5E6CC,FALSE
1,Very Sour,Sebero,Цитрусовый шок,#FFD166,FALSE
1,Waffle,Sebero,Сливочные бельгийские вафли,#6A1B9A,FALSE
1,Wonder Melon,Sebero,Арбуз и дыня,#66BB6A,FALSE
1,Guava Strawberry,Sebero,Гуава и клубника,#43A047,FALSE
1,Banana Strawberry,Sebero,Банан и клубника,#FFE082,FALSE
1,Painflower,Sebero,Пассифлора,#8BC34A,FALSE
1,Blue Forest / Blueberry (Classic),Sebero,Черника в сливочном десерте,#3F51B5,FALSE
1,Ара халва,Северный,Сладкая арахисовая халва,#8BC34A,FALSE
1,Арабский фрукт,Северный,Микс южных фруктов,#8BC34A,FALSE
1,Алтайский сбор,Северный,Травяной чай с мёдом и ягодами,#8D6E63,FALSE
1,Арбузный Sorbet,Северный,Холодный арбузный сорбет,#66BB6A,FALSE
1,Блатной грейпфрут,Северный,Яркий розовый грейпфрут,#FF6F61,FALSE
1,Блэк Джекфрут,Северный,Сладкий тропический джекфрут,#FFC107,FALSE
1,Босяцкое яблоко,Северный,Печёное зелёное яблоко,#8BC34A,FALSE
1,Борзый эвкалипт,Северный,Жёсткий эвкалиптовый холодок,#26A69A,FALSE
1,Вальтовый какао,Северный,Плотный какао,#5D4037,FALSE
1,Восточные пряности,Северный,Тёплый микс восточных специй,#8BC34A,FALSE
1,Взлётный лайм,Северный,Очень яркий кислый лайм,#C7F000,FALSE
1,Виноградный Sorbet,Северный,Холодный десерт из сладкого винограда,#7E57C2,FALSE
1,Волчья ягода,Северный,Лесные ягоды с хвойным фоном,#C2185B,FALSE
1,Вольный абрикос,Северный,Спелый сладкий абрикос,#FFB300,FALSE
1,Воровская облепиха,Северный,Яркая кисло-сладкая облепиха,#8BC34A,FALSE
1,Выпьем за морковь,Северный,Морковный фреш с цитрусом,#FFD166,FALSE
1,Геройский виноград,Северный,Чёрный виноград (изабелла),#7E57C2,FALSE
1,Грешный… (Грушевый сидр),Северный,Сладкий грушевый сидр,#C9E265,FALSE
1,Грейпфрут Тоник,Северный,Грейпфрут с горчинкой тоника,#FF6F61,FALSE
1,Дерзкий абсент,Северный,Анисовый ликёр с холодком,#8BC34A,FALSE
1,Душевный ром,Северный,Тёмный ром с ванилью и дубом,#F5E6CC,FALSE
1,Заводной апельсин,Северный,Сочный апельсин с корицей,#FFA500,FALSE
1,Завтрак Джуманджи,Северный,Тропический фруктовый смузи,#FFC107,FALSE
1,Звездный кактус,Северный,Сладкий кактус с охлаждением,#8BC34A,FALSE
1,Зеленая Миля,Северный,Свежий цитрусово-ягодный микс,#C2185B,FALSE
1,Зеленый чай,Северный,Мягкий зелёный чай,#8D6E63,FALSE
1,Зимние забавы,Северный,Зимний горячий напиток,#8BC34A,FALSE
1,Кайпиринья,Северный,Лаймовый коктейль с сахаром и ромовой нотой,#C7F000,FALSE
1,Киви от Гиви,Северный,Сладкое спелое киви,#66BB6A,FALSE
1,Клубничная феерия,Северный,Спелая клубника с личи,#FF4F79,FALSE
1,Корица по жизни,Северный,Насыщенная корица,#8D6E63,FALSE
1,Крепкий орешек,Северный,Жареный орех с карамелью,#C68E17,FALSE
1,Крошка Айва,Северный,Ароматная айва,#8BC34A,FALSE
1,Кровавая Мэри,Северный,Томатный коктейль со специями,#8BC34A,FALSE
1,Леди Грей,Северный,Чёрный чай Эрл Грей с бергамотом и грейпфрутом,#8D6E63,FALSE
1,Лесная фантазия,Северный,Микс лесных ягод с хвойной свежестью,#C2185B,FALSE
1,Лимон Лайм,Северный,Кислый микс лимона и лайма,#FFE066,FALSE
1,Личи в ажуре,Северный,Сладкий личи с цветочными нотами,#F8BBD0,FALSE
1,Малиновый руби,Северный,Яркая сладкая малина,#E53935,FALSE
1,Малиновый Sorbet,Северный,Нежный холодный малиновый сорбет,#E53935,FALSE
1,Малина в законе,Северный,Плотная садовая малина,#E53935,FALSE
1,Манго освобожденный,Северный,Спелый манго с тропической сладостью,#FFC107,FALSE
1,Маракуйя и точка,Северный,Сочный концентрированный вкус маракуйи,#FF9800,FALSE
1,Мастёвая дыня,Северный,Сладкая медовая дыня,#DCE775,FALSE
1,Минти,Северный,Мята и ментол,#4DD0E1,FALSE
1,Модная / Мастёвая дыня,Северный,Современная версия сладкой дыни,#DCE775,FALSE
1,Мята в хату (Мята из чата),Северный,Яркая перечная мята,#4DD0E1,FALSE
1,Нэпманская брусника,Северный,Кислая брусника с лёгкой сахарной сладостью и лесной горчинкой,#8BC34A,FALSE
1,Несквик,Северный,Шоколадный молочный напиток в стиле какао-Несквик,#4E342E,FALSE
1,Пановский / Пан банан,Северный,"Спелый банан, сладкий, кремовый, без приторности",#FFE082,FALSE
1,Пахучий Алтай (Алтайский сбор),Северный,"Травяной сбор с мёдом, ягодами и лёгкой хвойной нотой",#FFCA28,FALSE
1,Персик белый,Северный,"Сочный белый персик, нежный, с мягкой кислинкой",#FFCC80,FALSE
1,Пиковый виноград,Северный,Сладкий виноград с лёгкой терпкостью кожицы,#7E57C2,FALSE
1,Пихта сибирская,Северный,"Смолистая хвоя, пихта с ментоловым, лесным охлаждением",#81D4FA,FALSE
1,Пряное вино,Северный,"Глинтвейн: красное вино, цитрус, корица, гвоздика и ягоды",#8D6E63,FALSE
1,Розовый фламинго,Северный,"Грейпфрут, малина, клубника и сладкий личи с лёгким холодком",#FF6F61,FALSE
1,Русская шарлотка,Северный,"Яблочный пирог с корицей, выпечкой и лёгкой ванилью",#E0B589,FALSE
1,Рядовой ревень,Северный,Яркий ревень с кислинкой и травяным оттенком,#8BC34A,FALSE
1,Рябиновая бормотуха,Северный,"Рябина, ягоды и лёгкий алкогольный оттенок настойки",#C2185B,FALSE
1,Садовая малина,Северный,"Сочная садовая малина, сладкая с лёгкой кислинкой",#E53935,FALSE
1,Семигуавщина,Северный,Гуава и другие тропические фрукты с мягкой кисло-сладкой базой,#43A047,FALSE
1,Север,Северный,Сильный ментол/ментол+мята с мощным охлаждением,#81D4FA,FALSE
1,Свежий бабл,Северный,"Холодная мятная жвачка, свежая и сладкая",#4DD0E1,FALSE
1,Сладкий бабл,Северный,Сладкая фруктовая жвачка с мягким холодком,#8BC34A,FALSE
1,Смотрящий гранат,Северный,Сочный гранат с кисло-сладкими зёрнами и лёгкой терпкостью,#C62828,FALSE
1,Смородиновый Sorbet,Северный,Чёрная смородина в формате сладкого холодного сорбета,#2E1A47,FALSE
1,Синьор лимон,Северный,Яркий лимонный лимонад с цедровой горчинкой и сахаром,#FFE066,FALSE
1,Сладкая / Белый чай,Северный,Белый чай с мягкой цветочно-травяной нотой и лёгкой сладостью,#8D6E63,FALSE
1,Супер крепкий,Северный,Нейтральный табачный вкус с акцентом на максимальную крепость,#8BC34A,FALSE
1,Супер мягкий,Северный,Очень мягкая табачная база с лёгкой сладостью и почти без ярких вкусов,#8BC34A,FALSE
1,Суперкислый,Северный,Очень кислый цитрусово-ягодный микс с агрессивной кислинкой,#C2185B,FALSE
1,Тайлав,Северный,Тайский манго с мякотью ананаса и лёгкими лавандовыми нотами,#FFC107,FALSE
1,Тропиканка,Северный,"Тропический микс (ананас, маракуйя, манго) с лёгким холодком",#FFD54F,FALSE
1,Тропический лимонад,Северный,Охлаждённый ягодно-фруктовый лимонад с ананасом и ревенём,#C2185B,FALSE
1,Тропический Sorbet,Северный,"Тропический сорбет: манго, маракуйя и ананас с кислинкой",#FFC107,FALSE
1,Фенди(финде)перцовый фейхоа,Северный,"Яркий фейхоа с зелёной, слегка травяной и пряной нотой",#4CAF50,FALSE
1,Фраерской ликер,Северный,Сливочный ликёр с карамелью и лёгкой ванилью,#6A1B9A,FALSE
1,Фруктовый Sorbet,Северный,Микс разнофруктового сладкого сорбета с лёгким холодком,#8BC34A,FALSE
1,Фрутомания,Северный,"Дыня, чёрная смородина и цитрус с лёгкими травяными нотами",#DCE775,FALSE
1,Фрустайл,Северный,"Сладкий напиток из мякоти спелого кактуса, сочный и конфетный",#8BC34A,FALSE
1,Хвойный микс,Северный,"Хвойный лесной микс: ель/сосна, немного мяты и ягод",#4DD0E1,FALSE
1,Царь клюква,Северный,Кислая клюква с сахарной сладостью и лёгкой терпкостью,#B71C1C,FALSE
1,Цитрусовый Sorbet,Северный,Апельсиновый сорбет с лимонной кислинкой и лёгким холодком,#FFA500,FALSE
1,Центровой кактус,Северный,"Кактус с цитрусовыми и тропическими нотами, лёгкий и сладкий",#8BC34A,FALSE
1,Чифир в сладость,Северный,"Крепкий чёрный чай в стиле чифира, смягчённый сахарной сладостью",#8D6E63,FALSE
1,Черничный четверг,Северный,Сладкая черника с лёгкой кислой ягодной нотой,#3F51B5,FALSE
1,Черный арбуз,Северный,Спелый сладкий арбуз с лёгкой корочной свежестью,#66BB6A,FALSE
1,Шоколадный Несквик,Северный,Молочный шоколадный какао-напиток с мягкой сладостью,#4E342E,FALSE
1,Экзотический смузи,Северный,"Киви, ананас и ягоды в формате густого смузи",#66BB6A,FALSE
1,Юдзу-кола,Северный,Сладкая кола с ярким цитрусовым ароматом юдзу,#3E2723,FALSE
1,Ягоды годжи,Северный,Сушёные ягоды годжи с травяной сладостью и лёгкой кислинкой,#C2185B,FALSE
1,Ягодный Sorbet,Северный,Лесные ягоды в виде сладкого холодного сорбета,#C2185B,FALSE
1,Ягодный фьюжн,Северный,Черника с медовой дыней — сладкий ягодно-дынный микс,#3F51B5,FALSE
1,Вишнёвая девятка,Северный,Сладкая вишня с лёгкой косточковой терпкостью,#8B1E3F,FALSE
1,Вишневый кекс,Северный,Вишнёвый пирог/кекс с нотами выпечки и ванили,#8B1E3F,FALSE
1,Вишневый стиморол,Северный,"Жвачка со вкусом вишни: сладко-кислый, освежающий профиль",#8B1E3F,FALSE
1,Нэпманская брусника,Северный,"Классическая брусника — кислая, с лёгкой сахарной сладостью",#8BC34A,FALSE
1,Алкогольно-ягодный Душевный ром,Северный,"Ром с ягодами и лёгкой ванилью, мягкий коктейльный профиль",#C2185B,FALSE
1,Ананасовый сок,Сарма Classic,"Сладкий сочный ананасовый сок, ближе к натуральному, без яркой химозной кислоты",#FFD54F,FALSE
1,Арбузный мармелад,Сарма Classic,"Мягкий десертный арбуз в стиле мармелада/жевательных конфет, сладкий и чуть прохладный",#66BB6A,FALSE
1,Байкал,Сарма Classic,"Авторский микс под одноимённый лимонад: цитрусы, травы и лёгкая хвоя с горчинкой",#FFE066,FALSE
1,Байкальская клубника,Сарма Classic,Сладкая клубника в сиропе с лёгкой водянистой ягодной ноткой,#FF4F79,FALSE
1,Банановое суфле,Сарма Classic,"Нежный кремовый банан, десертный, с мягкой ванильно-сливочной базой",#FFE082,FALSE
1,Брусника-клюква,Сарма Classic,Ягодный микс брусники и клюквы: кисло-сладкий морс с лёгкой терпкостью,#C2185B,FALSE
1,Гранатовый сок,Сарма Classic,"Свежевыжатый гранатовый сок: насыщенная ягода, лёгкая терпкость и кислинка",#C62828,FALSE
1,Зелёное яблоко,Сарма Classic,"Зелёное яблоко без аниса: кисло-сладкая, свежая, слегка травянистая мякоть",#8BC34A,FALSE
1,Компот из морошки,Сарма Classic,"Сладкий северный компот: морошка, немного абрикосовой/медовой ноты",#FFB300,FALSE
1,Красное яблоко,Сарма Classic,"Спелое красное яблоко, больше в сладость, без специй и аниса",#8BC34A,FALSE
1,Лесная малина,Сарма Classic,"Сочная лесная малина, яркий вареньевый профиль с лёгкой кислинкой",#E53935,FALSE
1,Лимонный леденец,Сарма Classic,Цитрусовая конфета: сладкий лимонный лоллипоп с лёгкой кислинкой,#FFE066,FALSE
1,Миндальный батончик,Сарма Classic,"Десерт миндальный батончик: орех, нуга, чуть карамели, лёгкая выпечка",#C68E17,FALSE
1,Напиток крюшон,Сарма Classic,"Фруктовый пунш: виноград, цитрусы и прочие фрукты, сладко-кислый лимонадный микс",#7E57C2,FALSE
1,Облепиха-апельсин,Сарма Classic,"Яркая облепиха с оранжевым цитрусом: кисло-сладко, с лёгкой пряной горчинкой",#FFD166,FALSE
1,Ореховое молочко,Сарма Classic,"Сливочно-ореховый напиток: молоко/сливки, миндаль/фундук, мягкая сладость",#6A1B9A,FALSE
1,Ромашковое варенье,Сарма Classic,"Травяной сладкий чай: ромашка, мёд, лёгкий лимон, очень мягкий и тёплый",#8D6E63,FALSE
1,Северная черника,Сарма Classic,"Сладко-кислый ягоды черники/голубики, без мыла, мягкий черничный джем",#C2185B,FALSE
1,Смородиновый морс,Сарма Classic,"Яркий чёрносмородиновый морс: кислая смородина, лёгкая сладость и терпкость",#2E1A47,FALSE
1,Таёжный чай,Сарма Classic,"Тёплый травяной чай: хвоя, травы, немного ягод и лёгкий мёд",#8D6E63,FALSE
1,Торт медовик,Сарма Classic,"Десертный медовик: мёд, карамель, бисквит, лёгкий крем",#FFCA28,FALSE
1,Фруктовый сорбет,Сарма Classic,Охлаждённый фруктовый микс: ассорти тропических и ягодных фруктов с лёгким холодком,#C2185B,FALSE
1,Холодный чай,Сарма Classic,"Холодный чай с лимоном и травами, освежающий, чуть сладкий",#8D6E63,FALSE
1,Это База,Сарма Classic,"Нейтральная сладковатая табачно-сахарная база для миксов, без яркого доминирующего вкуса",#8BC34A,FALSE
1,Ёлка,Сарма Classic,"Хвойный вкус под «ёлочку»: смола, хвоя, лёгкая свежая ментоловая нота",#81D4FA,FALSE
1,Кола,Сарма Classic,"Сладкая газировка кола: карамель, ваниль, лёгкие цитрусы и специи",#FFF176,FALSE
1,Кедровый пломбир,Сарма Classic,Сливочное мороженое с кедровым орехом и лёгкой хвойной свежестью,#6A1B9A,FALSE
1,Курага,Сарма Classic,"Сладкая сушёная курага: абрикосовый джем, лёгкая карамель и терпкость сухофрукта",#FFB300,FALSE
1,Розовый персик,Сарма Classic,Сочный розовый персик: сладкая мякоть с лёгкой цветочной нотой,#FFCC80,FALSE
1,Зелёный крыжовник,Сарма Classic,"Кисленький зелёный крыжовник, напоминает ягодный компот/варенье с травяной ноткой",#C2185B,FALSE
1,Ирга,Сарма Classic,"Ягода ирга: что-то между голубикой и виноградом, сладко с лёгкой терпкостью кожицы",#C2185B,FALSE
1,Лимонад Буратино,Сарма Classic,Сладкий советский лимонад: карамелизированный лимон/апельсин с ванилью,#FFE066,FALSE
1,Зима,Сарма Classic,"Зимний микс: хвоя, цитрусы, немного пряностей и мягкий холодок",#FFD166,FALSE
1,Деревенская вишня,Сарма Classic,"Спелая садовая вишня, ближе к варенью/компоту, с лёгкой косточковой терпкостью",#8B1E3F,FALSE
1,Княженика,Сарма Classic,"Сладко-кислый ягодный микс: земляника, малина и лёгкий ананасовый оттенок",#C2185B,FALSE
1,Клубника,Сарма Classic,Классическая клубника: сладкий сироп/варенье без сильной кислинки,#FF4F79,FALSE
1,Ежевика,Сарма Classic,"Тёмная ягода, смесь ежевики и лесных ягод, с лёгкой терпкой нотой",#C2185B,FALSE
1,Меренга,Сарма Classic,"Сладкая воздушная меренга: запечённый сахар, белковый крем, лёгкая ваниль",#F5E6CC,FALSE
1,Мята,Сарма Classic,"Чистая сладкая мята, больше освежающая зелёная трава, чем жвачка",#4DD0E1,FALSE
1,Ревень,Сарма Classic,Кисло-травянистый ревень: садовый стебель с лёгкой сладостью и зелёной нотой,#8BC34A,FALSE
1,Арбуз-ёлка,Сарма 360,Сладкий арбузный напиток с яркой хвойной «ёлочной» свежестью,#66BB6A,FALSE
1,Манго-лайм,Сарма 360,"Спелый манго с освежающим соком лайма, сладко-кислый тропический микс",#FFC107,FALSE
1,Ананас-кокос,Сарма 360,"Ананасовый сок с мягким кокосовым кремом, напоминает пина-коладу",#FFD54F,FALSE
1,Мята-молоко,Сарма 360,"Холодная мята на сливочно-молочной базе, мягкий «milk-mint» десерт",#4DD0E1,FALSE
1,Виноград-гранат,Сарма 360,Сладкий тёмный виноград и терпко-кислый гранатовый сок,#7E57C2,FALSE
1,Яблоко-карамель,Сарма 360,"Сладкое яблоко в тягучей карамели, как карамельное яблоко на ярмарке",#8BC34A,FALSE
1,Персик-молоко,Сарма 360,"Сочный персиковый нектар с молочной/сливочной ноткой, мягкий шейк",#FFCC80,FALSE
1,Киви,Сарма 360,"Яркий киви: сладость с выраженной цитрусовой кислинкой, напоминает напиток из киви",#66BB6A,FALSE
1,Малина-вишня,Сарма 360,"Нежная садовая малина с сочной вишней, кисленько-сладкий ягодный компот",#E53935,FALSE
1,Помело-грейпфрут,Сарма 360,"Цитрусовый микс помело и грейпфрута: горько-кислый, освежающий",#FFE082,FALSE
1,Кукуруза-паприка,Сарма 360,Необычный солёно-пряный микс сладкой кукурузы и жгучей паприки/специй,#8BC34A,FALSE
1,Содовая-личи,Сарма 360,Газировка со вкусом личи: сладкий тропический лимонад с пузырьками,#F8BBD0,FALSE
1,Тропический милкшейк,Сарма 360,"Молочный коктейль с ассорти тропических фруктов (манго, ананас и др.)",#FFC107,FALSE
1,Смородина,Сарма 360,"Чёрная смородина, насыщенный ягодный сироп с характерной терпкостью",#2E1A47,FALSE
1,Малина,Сарма 360,"Чистая малина, вареньевый оттенок без сильной кислоты",#E53935,FALSE
1,Смородина-базилик,Сарма 360,Смородина с зелёным базиликом: кислая ягода и пряная травяная свежесть,#2E1A47,FALSE
1,Ананас (моно),Сарма 360,"Сочный ананасовый сок/кольца, без кокоса, ярко-фруктовый",#FFD54F,FALSE
1,Виноградная крем-сода,Сарма 360,Сладкая виноградная газировка с кремовой ванильной нотой,#7E57C2,FALSE
1,Мелисса,Сарма 360,"Травяной профиль мелиссы (лимонной мяты): мягкий, лимонно-травяной",#FFE066,FALSE
1,Пепси-вишня,Сарма 360,"Газировка кола-вишня, яркий сладкий cherry-cola",#FFF176,FALSE
1,Облепиха-роза,Сарма 360,Кисло-ягодная облепиха с цветочными лепестками розы,#C2185B,FALSE
1,Скиттлс,Сарма 360,"Микс «радужных» фруктовых конфет: ягоды, лимон, виноград, яркая сладкая химозка",#C2185B,FALSE
1,Азиатская дыня,Сарма 360,"Сладкая азиатская дыня, немного жвачечная, но с мягкой фруктовой свежестью",#DCE775,FALSE
1,Бузина,Сарма 360,"Тёмный ягодно-цветочный профиль бузины, слегка парфюмерный и сладкий",#C2185B,FALSE
1,Огуречный лимонад,Сарма 360,"Лимонад с огурцом: свежий огуречный спрайт, лёгкая цитрусовая кислинка",#FFE066,FALSE
1,Лимон-лайм (Лёгкая),Сарма 360,"Освежающий лимон-лаймовый спрайт, ярко-цитрусовый, без тяжёлой сладости",#FFE066,FALSE
1,Пюре маракуйи (Лёгкая),Сарма 360,Насыщенное пюре маракуйи: тропическая кисло-сладкая мякоть,#FF9800,FALSE
1,Cream Soda,Banger,Сладкая лимонадная крем-сода с ванильной нотой и лёгкой газировкой,#FFE066,FALSE
1,Cherry Juice,Banger,Насыщенный вкус сладкого вишнёвого сока без косточек,#8B1E3F,FALSE
1,Mexican Pear,Banger,"Сладкая груша в миксе с сочным кактусом, лёгкая экзотическая травянистость",#C9E265,FALSE
1,Raspberry,Banger,"Яркая спелая малина, сладкая с лёгкой ягодной кислинкой",#E53935,FALSE
1,Pineapple Kiwi,Banger,"Солнечный ананас с сочным киви, фруктовый микс с умеренной кислинкой",#FFD54F,FALSE
1,Evergreen,Banger,"Фейхоа с можжевельником: зелёный, свежий, чуть хвойный фруктовый вкус",#4CAF50,FALSE
1,Crumble,Banger,Черничный крамбл: сладкая черника с десертной выпечкой,#3F51B5,FALSE
1,Currant,Banger,"Сочная чёрная смородина, сладко-кислый классический ягодный вкус",#2E1A47,FALSE
1,Brazilian Tea,Banger,Чёрный чай в бразильском стиле с цитрусовой свежестью (лайм/цитрус),#8D6E63,FALSE
1,Strawberry,Banger,"Мягкая клубника, сладкий, не перегруженный ягодный профиль",#FF4F79,FALSE
1,Apricot Jam,Banger,"Сладкий абрикосовый джем, густой вареньевый абрикос без кислинки",#FFB300,FALSE
1,Tropic Mojito,Banger,"Тропический мохито: цитрусы, тропики и лёгкая мятная свежесть коктейля",#4DD0E1,FALSE
1,Saint-Tropez,Banger,Земляника со сливками: нежный сливочный десерт с лесной земляникой,#6A1B9A,FALSE
1,Grapefruit,Banger,Сочный грейпфрут с характерной горчинкой и цитрусовой свежестью,#FF6F61,FALSE
1,Mikado,Banger,"Чистый ананас: сладкий, яркий, с лёгкой естественной кислинкой",#FFD54F,FALSE
1,Green Day,Banger,"Зелёное яблоко с киви и аккуратной кислинкой, зелёный фруктовый микс",#8BC34A,FALSE
1,Lemon Tonic,Banger,Лимонная газировка в стиле тоника: сладкий лимонный лимонад без жёсткой горечи,#FFE066,FALSE
1,Lambo,Banger,"Дынная жвачка с мелиссой и перечной мятой: сладко, свежо, зелёная прохлада",#DCE775,FALSE
1,Cola Bella,Banger,Ванильная кола: сладкая газировка с заметной ванильной нотой,#F5E6CC,FALSE
1,Batumi,Banger,"Лесные ягоды и гранат с нежным маскарпоне/творожным кремом, десертный микс",#C2185B,FALSE
1,BBQ,Banger,"Соус барбекю: кисло-сладкий, мясной, соусный, для необычных солёно-дымных миксов",#8BC34A,FALSE
1,Berry Pie,Banger,Малиновый пирог: сладкая малина с тёплой выпечкой и лёгкой ванилью,#E53935,FALSE
1,Black and White,Banger,"Печенье Oreo: шоколадное печенье с кремовой начинкой, молочно-шоколадный десерт",#D7B899,FALSE
1,Bluemist,Banger,Голубика и черника с грейпфрутом: мягкий ягодно-цитрусовый «голубой туман»,#3F51B5,FALSE
1,Cherry Macaroon,Banger,Миндальные макаруны с вишней: сладкая миндальная выпечка и кислая вишня,#8B1E3F,FALSE
1,Cherry Plum,Banger,Спелая алыча: сочный сливово-кислый вкус с освежающей терпкостью,#6A1B9A,FALSE
1,Choker,Banger,"Молочный шоколад с мятой, сладкий десерт с лёгкой прохладой",#4E342E,FALSE
1,Holostyak,Banger,Тропический фруктовый напиток с женственной нотой розовых лепестков,#FFC107,FALSE
1,Iron Bru,Banger,Тот самый оранжевый лимонад Irn-Bru: сладкий цитрус с фирменной кислинкой,#FFE066,FALSE
1,Moscow Never Sleeps,Banger,Ягодное шампанское: фруктово-ягодный букет с игристой кислинкой,#C2185B,FALSE
1,Orange Biscuit,Banger,Апельсиновое печенье: сладкая цитрусовая выпечка к чаю,#FFA500,FALSE
1,Papa Ya,Banger,Папайя: сладкий экзотический фрукт с цветочными и чуть шоколадно-кофейными нюансами,#FFB74D,FALSE
1,Passion Citrus,Banger,Цитрус-маракуйя: яркий цитрусовый сок с тропической маракуйей,#FF9800,FALSE
1,Peach Maracuja,Banger,Персик и маракуйя: сладкий персик на фоне кисло-пряной маракуйи,#FFCC80,FALSE
1,PineLychee,Banger,Ананас с личи: сочный кисло-сладкий тропический микс,#FFD54F,FALSE
1,Sexy,Banger,"Грейпфрут, клубника и малина: ягодно-цитрусовый микс с лёгкой кислинкой",#FF6F61,FALSE
1,Summer Juicy,Banger,"Мультифруктовый сок: абрикос, персик, апельсин в формате густого сока",#FFB300,FALSE
1,Surf,Banger,"Голубая питахайя (драконий фрукт): мягко-сладкий, чуть травянистый тропический вкус",#FFC107,FALSE
1,Sweet Dreams,Banger,"Сладкий цитрус с ягодами: апельсин, малина и клубника в одном миксе",#C2185B,FALSE
1,Umbrella,Banger,Тропическая амбарелла: сладкий экзотический фрукт с необычной кислинкой,#FFC107,FALSE
1,Watermelon or melon,Banger,Арбуз с дыней: классический сладкий летний микс из двух бахчевых,#66BB6A,FALSE
1,Wilberry crush,Banger,Ягодный пунш/газировка: прохладный сладко-кислый ягодный лимонад,#C2185B,FALSE
1,Yummy Gum,Banger,"Жвачка арбуз-клубника, яркий конфетно-жвачечный вкус «как в детстве»",#66BB6A,FALSE
1,Blackberry Juice,Banger,Свежевыжатый ежевичный сок: сладкая спелая ежевика с лёгкой кислинкой,#4A235A,FALSE
1,Grape Lemonade,Banger,Виноградный лимонад: сладкий охлаждающий напиток из красного винограда,#7E57C2,FALSE
1,Mango Rice,Banger,Тайский десерт Mango Sticky Rice: кокосовая сладкая рисовая каша с ломтиками манго,#FFC107,FALSE
1,Cracker,Banger,"Хрустящий крекер-печенье с шоколадом и ароматной ванилью, сладкий десертный вкус",#D7B899,FALSE
1,Lemongrass,Tangiers,"Цитрусовая трава с зелёными, травянистыми оттенками",#FFD166,FALSE
1,Yellow Apple,Tangiers,Жёлтое сладкое яблоко без аниса и лакрицы,#8BC34A,FALSE
1,Strawberry,Tangiers,"Натуральная клубника, умеренно сладкая, без конфетной химозы",#FF4F79,FALSE
1,Blitzsturm,Tangiers,"Лаванда с ментолом: цветочно-мятный, прохладный профиль",#9575CD,FALSE
1,Mixed Fruit,Tangiers,"Микс манго, ананаса и грейпфрута, сладко-кислый",#FFC107,FALSE
1,Lemon Blossom,Tangiers,"Лимон с мягкой цветочной нотой, напоминание лимонного цвета/сиропа",#FFE066,FALSE
1,Pineapple,Tangiers,"Очень сочный, сладкий ананасовый сок, долгоиграющий вкус",#FFD54F,FALSE
1,Mango,Tangiers,"Спелый натуральный манго, без жвачечной химозы",#FFC107,FALSE
